Unnamed: 0,Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Predicted_Group
2552,1,74,1,7.0,4,0,1.0,2,4,D
2553,1,82,1,2.0,7,1,0.0,1,4,B
2554,1,53,1,4.0,0,1,7.0,1,6,C
2555,0,43,1,5.0,2,0,0.0,1,4,B
2556,1,62,1,6.0,3,1,2.0,0,4,C
2557,1,56,1,3.0,4,0,8.0,1,4,B
2558,1,88,1,2.0,7,1,3.0,1,4,A
2559,1,28,0,2.0,1,1,0.0,2,4,D
2560,0,51,1,2.0,3,1,5.0,0,4,B
2561,0,60,1,4.0,0,0,0.0,0,4,C
2562,1,19,0,3.0,5,0,0.0,2,4,D
2563,1,23,0,3.0,5,0,1.0,2,2,D
2564,1,20,0,9.0,5,0,0.0,2,3,D
2565,0,50,0,1.0,0,1,1.0,2,0,B
2566,0,21,0,4.0,8,0,4.0,2,4,D
2567,1,62,1,2.0,1,1,0.0,0,4,C
2568,0,36,0,1.0,1,1,1.0,2,6,B
2569,0,31,0,2.0,8,0,0.0,2,4,D
2570,1,52,1,3.0,1,1,4.0,0,4,C
2571,1,20,0,5.0,5,0,1.0,2,4,D
2572,0,23,0,2.0,0,0,2.552586938083121,2,4,D
2573,0,48,1,5.0,0,1,1.0,1,4,C
2574,0,40,1,2.0,3,1,6.0,0,4,B
2575,1,55,1,2.0,0,1,1.0,1,4,B
2576,0,62,1,2.0,0,1,1.0,0,4,C
2577,1,48,0,1.0,0,1,0.0,2,0,B
2578,1,36,1,2.0,3,1,1.0,2,2,A
2579,0,73,1,2.0,0,1,0.0,2,4,C
2580,0,23,0,8.0,8,0,0.0,2,4,D
2581,0,25,1,2.0,0,1,0.0,0,0,C
2582,1,60,1,2.0,0,1,0.0,0,4,C
2583,1,37,0,1.0,0,1,14.0,2,4,B
2584,0,39,1,1.0,1,1,0.0,2,0,A
2585,0,39,0,1.0,0,1,12.0,2,4,A
2586,1,58,1,2.0,0,1,0.0,2,4,C
2587,0,33,0,1.0,3,1,0.0,2,3,B
2588,0,29,0,4.0,0,0,2.552586938083121,2,2,A
2589,0,66,1,2.0,7,1,1.0,1,4,C
2590,0,40,0,1.0,0,1,2.0,2,2,B
2591,0,66,1,2.0,3,1,0.0,1,4,B
2592,0,50,1,2.0,0,1,9.0,1,4,C
2593,0,51,1,4.0,0,1,2.552586938083121,1,4,C
2594,0,50,1,2.0,0,1,0.0,0,4,C
2595,0,39,0,1.0,0,1,1.0,2,4,A
2596,0,46,1,2.0,0,1,0.0,0,4,C
2597,1,29,0,4.0,1,0,0.0,2,4,D
2598,0,29,0,5.0,1,1,0.0,2,4,D
2599,1,23,0,5.0,1,0,1.0,2,4,D
2600,1,57,1,2.0,0,1,1.0,0,4,C
2601,0,31,0,4.0,5,1,1.0,2,4,A
2602,0,69,1,1.0,0,1,1.0,2,4,B
2603,0,28,0,4.0,3,1,0.0,2,4,D
2604,0,31,0,1.0,0,1,14.0,2,4,A
2605,1,37,1,3.0,4,1,0.0,1,4,B
2606,1,58,1,4.0,5,1,0.0,2,4,B
2607,1,48,1,1.0,0,1,3.0,2,4,B
2608,0,18,0,4.0,1,0,1.0,2,4,D
2609,0,27,0,4.0,5,1,2.0,2,5,D
2610,1,30,0,6.0,1,1,8.0,2,0,A
2611,0,36,1,2.0,0,1,1.0,0,4,B
2612,1,45,1,2.0,3,1,4.0,0,4,C
2613,0,26,0,4.0,5,0,1.0,2,4,C
2614,0,23,0,3.0,5,0,0.0,2,4,D
2615,0,42,0,1.0,0,1,0.0,2,4,A
2616,1,46,1,1.0,3,1,5.0,2,0,A
2617,0,27,0,4.0,8,0,8.0,2,0,D
2618,0,42,1,2.0,0,1,0.0,2,4,C
2619,0,19,0,3.0,5,0,0.0,2,4,D
2620,1,21,0,4.0,5,0,1.0,2,2,D
2621,0,35,0,2.0,3,1,1.0,2,4,A
2622,1,29,0,4.0,5,0,9.0,2,4,D
2623,0,35,0,1.0,1,1,1.0,2,4,B
2624,0,53,0,2.0,3,1,2.552586938083121,2,4,A
2625,1,47,1,5.0,4,1,1.0,1,2,C
2626,0,43,0,3.0,5,1,9.0,2,3,D
